path	sha256	disposition	owner	replacement_gate	selection
native/bounded_process.c	be08d5c95a2a5ce6aa9b06a4434c09473ee74ad941a417b8022885a7ef1f5cbd	retire-personal-v1-prerequisite-after-replacement	W1-runtime+W5-operations	G-TIME+G-PROCESS+G-BUILD	lexical-or-native-seed
native/owned_file_descriptor.c	adc6312bc4ff313e22888f4601804f43bd1ca9ea18a72b1e6a6a329c61d59865	retire-personal-v1-prerequisite-after-replacement	W1-runtime+W5-operations	G-TIME+G-PROCESS+G-BUILD	lexical-or-native-seed
native/trusted_time_graceful_stop_v2_endpoint.c	8347445c546ddcdadbb5545594514e7b94a7c4dbe52dac322be926399bca96b2	retire-personal-v1-prerequisite-after-replacement	W1-runtime+W5-operations	G-TIME+G-PROCESS+G-BUILD	lexical-or-native-seed
native/trusted_time_graceful_stop_v2_endpoint.h	15b026ac776bc10b534e56822f248e293d6a64df2c1902d31a2fbaf3d25769a1	retire-personal-v1-prerequisite-after-replacement	W1-runtime+W5-operations	G-TIME+G-PROCESS+G-BUILD	lexical-or-native-seed
native/trusted_time_graceful_stop_v2_resources.c	fe6fb98b904d02f8f8113ecb2926af45fbea8b756db30244e849f1f9ed7198a3	retire-personal-v1-prerequisite-after-replacement	W1-runtime+W5-operations	G-TIME+G-PROCESS+G-BUILD	lexical-or-native-seed
native/trusted_time_graceful_stop_v2_resources.h	9b4552f311cd8a45476e3dde80b204bd7906259580f8c3f32b523a1eb347c53d	retire-personal-v1-prerequisite-after-replacement	W1-runtime+W5-operations	G-TIME+G-PROCESS+G-BUILD	lexical-or-native-seed
native/trusted_time_graceful_stop_v2_signer.c	4cca6bed3f027196017e82ede530863401cb13a87e3b6cb4b157c8fa23df1bf6	retire-personal-v1-prerequisite-after-replacement	W1-runtime+W5-operations	G-TIME+G-PROCESS+G-BUILD	lexical-or-native-seed
native/trusted_time_graceful_stop_v2_signer.h	f6e517ab896ee98ff6d4754e7d9b8484f2ad9d014045422bc1d9842df8df1cec	retire-personal-v1-prerequisite-after-replacement	W1-runtime+W5-operations	G-TIME+G-PROCESS+G-BUILD	lexical-or-native-seed
native/trusted_time_python_launcher.c	8f21c008571b4ed04166ae120cea9be2da73955c891a7c026833779dca3381f8	retire-personal-v1-prerequisite-after-replacement	W1-runtime+W5-operations	G-TIME+G-PROCESS+G-BUILD	lexical-or-native-seed
native/trusted_time_v2_authority.c	80552833f322ad783cd629d39e63c8e89b2d767158a5e0b024ec77bd32226eca	retire-personal-v1-prerequisite-after-replacement	W1-runtime+W5-operations	G-TIME+G-PROCESS+G-BUILD	lexical-or-native-seed
native/trusted_time_v2_authority.h	26bfc57d2d15b39be7f989ad962fb91ff232d5113ce31c5ad8fad9c4ae0d95b9	retire-personal-v1-prerequisite-after-replacement	W1-runtime+W5-operations	G-TIME+G-PROCESS+G-BUILD	lexical-or-native-seed
native/trusted_time_v2_descriptor_baseline.c	e18087251283c64b3bd37f87f2c986b2d3732622d03a0ac714175f330bfba38e	retire-personal-v1-prerequisite-after-replacement	W1-runtime+W5-operations	G-TIME+G-PROCESS+G-BUILD	lexical-or-native-seed
native/trusted_time_v2_descriptor_baseline.h	983797ec1dd8db5281cc06867968fce669f8ceec61f08d6c0eb98c7e47c5bde5	retire-personal-v1-prerequisite-after-replacement	W1-runtime+W5-operations	G-TIME+G-PROCESS+G-BUILD	lexical-or-native-seed
native/trusted_time_v2_fork_guard.c	2e8481f55d18fa09174923270310105ae06dbcfa8ca26b9bf34c4c67dd266a87	retire-personal-v1-prerequisite-after-replacement	W1-runtime+W5-operations	G-TIME+G-PROCESS+G-BUILD	lexical-or-native-seed
native/trusted_time_v2_fork_guard.h	96140e98f6664197179c88d3bdba836d642f0919646e7872d3d9c0cbaa87b075	retire-personal-v1-prerequisite-after-replacement	W1-runtime+W5-operations	G-TIME+G-PROCESS+G-BUILD	lexical-or-native-seed
native/trusted_time_v2_provisioner.c	768687749c57ea7b62a5e3fb63351aea372ead19e63090ce268a650fa009a9f5	retire-personal-v1-prerequisite-after-replacement	W1-runtime+W5-operations	G-TIME+G-PROCESS+G-BUILD	lexical-or-native-seed
native/trusted_time_v2_provisioner.h	6c3c312ddb1404fde16f165025f8ebb1a934de2ed34b14755ce35877f834b954	retire-personal-v1-prerequisite-after-replacement	W1-runtime+W5-operations	G-TIME+G-PROCESS+G-BUILD	lexical-or-native-seed
native/trusted_time_v2_role_launcher.c	0585fa148672ca21d0fc220d5027b6dc2e6de30c672fe2d415181555471acd0f	retire-personal-v1-prerequisite-after-replacement	W1-runtime+W5-operations	G-TIME+G-PROCESS+G-BUILD	lexical-or-native-seed
native/trusted_time_v2_role_launcher.h	041dab1c541519709f4d7896e930a77268d3e392e058c79f4c64571983f43cac	retire-personal-v1-prerequisite-after-replacement	W1-runtime+W5-operations	G-TIME+G-PROCESS+G-BUILD	lexical-or-native-seed
native/trusted_time_v2_seccomp.c	6b844bb8fcea31235b2ea3eeaf4626924019c388e1472a75b401130f2ef95875	retire-personal-v1-prerequisite-after-replacement	W1-runtime+W5-operations	G-TIME+G-PROCESS+G-BUILD	lexical-or-native-seed
native/trusted_time_v2_seccomp.h	1490c4b9f93f388a1f0fd47c63264f83ab4b7e4064a79808e7610b324f119b76	retire-personal-v1-prerequisite-after-replacement	W1-runtime+W5-operations	G-TIME+G-PROCESS+G-BUILD	lexical-or-native-seed
native/trusted_time_v2_secret_mount_admission.c	b3b76c7551aac1eb7329020de89d5b2ef6bde7af4f9cd6bb04ce2a9ce0a8268f	retire-personal-v1-prerequisite-after-replacement	W1-runtime+W5-operations	G-TIME+G-PROCESS+G-BUILD	lexical-or-native-seed
native/trusted_time_v2_secret_mount_admission.h	be40f88e8535bd6f0c26da19378059ad444e7b53ec20fe184e021d829dda8d8b	retire-personal-v1-prerequisite-after-replacement	W1-runtime+W5-operations	G-TIME+G-PROCESS+G-BUILD	lexical-or-native-seed
packages/adapters/broker/__init__.py	cd46b264f0c9d97a9601a07b54c2e6080f613ddaccdb889f754b9202296d0d04	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	lexical-or-native-seed
packages/adapters/broker/alpaca_paper.py	fb2429e1afb859485d2bc3466126813536a739263bd33225139032e3230f54d9	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/adapters/broker/alpaca_paper_account_activities.py	124e1affba0a1eea02ec9b007124a657e877801a8fe4970c94daf9fcf02e6b89	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/adapters/broker/alpaca_paper_account_activity_comparison.py	9433e61690178bcf4b3ee059892a92ea2412ba74642d7d0d8e457c83a73b4b3b	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/adapters/broker/alpaca_paper_account_activity_runtime.py	deb0edb423cbdeca793627ee4013e950243da4ad8c6c7f0638a0883662e9b47d	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/adapters/broker/alpaca_paper_account_assets.py	60e725a34fb25d929eb1c825b58ecb334df5d6170f96e6119af64720263732c5	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/adapters/broker/alpaca_paper_account_runtime.py	25042852bbbe4b7c01bdc7a9cd7c91019131f913284075779faaf67deb974331	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	lexical-or-native-seed
packages/adapters/broker/alpaca_paper_asset_runtime.py	26b999491c8ac99918e715c9fd95784e656ff4e91b8798e54827ce98c0782ec7	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	lexical-or-native-seed
packages/adapters/broker/alpaca_paper_budget.py	546010bea34545712ba368dc7ba8c587ae3f9bb9dccd8ae822385f8e640cba88	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/adapters/broker/alpaca_paper_inbox.py	5621e0bf1a56092fd060af8e7f34fbb2e7cb1231596420f1dc404c06ecc10814	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/adapters/broker/alpaca_paper_ingress.py	68090295bc1201a32e00c3490b07832073263eb23dbf3fb4db8ad7c5240bc121	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/adapters/broker/alpaca_paper_lookup_runtime.py	f034f026b63d7b95f8e66f4f01291bf130d0aeb01f822fd4a65a08939b3d4359	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	lexical-or-native-seed
packages/adapters/broker/alpaca_paper_observations.py	4324fd880b0e5ed641bf4ca213a6062a7e9aece296360d843b8a90bb3ff37460	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/adapters/broker/alpaca_paper_order_snapshot_comparison.py	8bfb87ced263a990565a8cba00d3de251eaeda49e6a57ca5c9b543ec8b6bce6a	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/adapters/broker/alpaca_paper_order_snapshot_runtime.py	3b2b465f2751ad6826e4def68ba0e0965bc6a89611e2f6573e6a33332323501e	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/adapters/broker/alpaca_paper_order_snapshots.py	a7bae94bb0e456dd2f540d90652db6794cb688b1a8e25451396ac46223e7fe25	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/adapters/broker/alpaca_paper_position_snapshot_comparison.py	1e658a6eca0f81c2e42b4138bf80731aa5fabd86742084779c79605dc4be0c87	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/adapters/broker/alpaca_paper_position_snapshot_runtime.py	440e58f09a81582941befadb6b98855db201126f9b295528dbca64271327b2c5	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/adapters/broker/alpaca_paper_positions.py	72647f66d2b7c025302c8463ccb8bcabfcd4062be8cc451b5d82b3d1d4243328	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/adapters/broker/alpaca_paper_preflight.py	abbf43743f79e9d3733be60602b8073ab58b7c308bcee8b645cc6bb9b1a3a30c	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/adapters/broker/alpaca_paper_reconciliation.py	577c78ec8f09d9d531fcae1bbb01847b9d5ebe53a3af006a6f79eee0c6716f3d	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/adapters/broker/etrade_oauth.py	87c8b30219f29f45cfd9b5060daa2332679f08cfcdebd2fe3feabee84f1c9a33	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	lexical-or-native-seed
packages/adapters/trusted_time/__init__.py	bd6aca84473b5fb0633dc93c58a67b30eebd8be0538fc2a8481ff15c066c8b53	retire-personal-v1-prerequisite-after-replacement	W1-runtime+W5-operations	G-TIME+G-PROCESS+G-BUILD	lexical-or-native-seed
packages/adapters/trusted_time/_bounded_process.py	0bdf6cda1f0ab75d08df768d0d75bb40f2c8ef0cb490d09a18d843fb96a2a006	retire-personal-v1-prerequisite-after-replacement	W1-runtime+W5-operations	G-TIME+G-PROCESS+G-BUILD	lexical-or-native-seed
packages/adapters/trusted_time/_lifecycle_v2_artifact_store.py	e5912f439bfc82186f21239d8e48620afe19a383435ac7eb27326eff251dc3fd	retire-personal-v1-prerequisite-after-replacement	W1-runtime+W5-operations	G-TIME+G-PROCESS+G-BUILD	lexical-or-native-seed
packages/adapters/trusted_time/_owned_file_descriptor.py	df55443464eaf448be1677cafadff601e73e0c4890b6702250e386affe420ed2	retire-personal-v1-prerequisite-after-replacement	W1-runtime+W5-operations	G-TIME+G-PROCESS+G-BUILD	lexical-or-native-seed
packages/adapters/trusted_time/chrony_nts.py	b21c796af282fb7ed918b7756256a4264732b95cec4429498ec7b0330a45732e	retire-personal-v1-prerequisite-after-replacement	W1-runtime+W5-operations	G-TIME+G-PROCESS+G-BUILD	lexical-or-native-seed
packages/adapters/trusted_time/ed25519_anchor.py	a2bc6875e2c615c1a828c9becef855d51e613380b1b06752d9d0941d26046c24	retire-personal-v1-prerequisite-after-replacement	W1-runtime+W5-operations	G-TIME+G-PROCESS+G-BUILD	lexical-or-native-seed
packages/adapters/trusted_time/ed25519_graceful_stop_operator_attestation.py	06f9c0d8962bfe401f4e72ba8066bd374af15a28d1df59820889145faec60c42	retire-personal-v1-prerequisite-after-replacement	W1-runtime+W5-operations	G-TIME+G-PROCESS+G-BUILD	lexical-or-native-seed
packages/adapters/trusted_time/ed25519_operator_attestation.py	82e329858c670fc23bf1bb8a651ab49839649d893b0d265277a95ec6a129e47e	retire-personal-v1-prerequisite-after-replacement	W1-runtime+W5-operations	G-TIME+G-PROCESS+G-BUILD	lexical-or-native-seed
packages/adapters/trusted_time/graceful_stop_v2_ed25519.py	c79357ddcb8bc588367b06990e5739fffea5e16e8e1828597312b11709ab1509	retire-personal-v1-prerequisite-after-replacement	W1-runtime+W5-operations	G-TIME+G-PROCESS+G-BUILD	lexical-or-native-seed
packages/adapters/trusted_time/graceful_stop_v2_reauthentication.py	b2f233aed0e07f1105d34bf4fc85b74d90b4d38128987b2df987d44910a36890	retire-personal-v1-prerequisite-after-replacement	W1-runtime+W5-operations	G-TIME+G-PROCESS+G-BUILD	lexical-or-native-seed
packages/adapters/trusted_time/supabase_storage_anchor.py	98ad782e7e2974f7f2fba98daa4c9930ab4cc83c6bd0e486c740960698cbaba1	retire-personal-v1-prerequisite-after-replacement	W1-runtime+W5-operations	G-TIME+G-PROCESS+G-BUILD	lexical-or-native-seed
packages/application/alpaca_paper_account_activity_comparison.py	37a8e6cf0b533f106538fbf62a7099ef8d2182ee9929b3182c46ac9709fdc6a1	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/application/alpaca_paper_account_activity_supervisor.py	c95bde4e5522c848e3e0ae30eeb3f1e8fcac7a7655a556daba565a69db12b463	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/application/alpaca_paper_order_snapshot_comparison.py	8e9a41773e533a86d59fa30a3d52405d187855242dc5db3135761bc769f3f5c2	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/application/alpaca_paper_order_view_runtime.py	b1d3687cc706e3f3a645e14c8ac0e1a76f752420d42ffc96358a49cd4d929118	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/application/alpaca_paper_order_view_supervisor.py	e17747942debc9d480f25a64caa5222bea70274ff344282904969992aefa6e94	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/application/alpaca_paper_order_view_transition.py	d2d5e2f253e213f81ae30303dcb185386ce7f24df16e7cc69d2f18e9b1882cc5	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/application/alpaca_paper_position_snapshot_comparison.py	c88c5cf2e0f580f2319c6fe979de0e3415d90ce940461441ff9b4b346d20dfde	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/application/alpaca_paper_position_view_runtime.py	430f940be9791ceacdcc9c8e42d2069de9d9749ccd8ded22b18d7bc0798e8163	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/application/alpaca_paper_position_view_supervisor.py	56960bf5c6268efeb43c571ba5d08ba23b653b645cb60cbdc69a9bec6057a283	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/application/alpaca_paper_position_view_transition.py	4103444a86c1721e79a59c3984f28b2394883c93bced130fb0dc0fc19056ab5e	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/application/alpaca_paper_reconciliation_normalization.py	ce292c5161c299caa09a6b80ea1953855947fa828fda40fed165a9b983f4e167	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/application/alpaca_paper_unknown_recovery.py	375c1476c528fd51a196ce2b9bdbc0146b4b91b0cd902bd97c93e31eddf43ee3	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	lexical-or-native-seed
packages/application/alpaca_paper_unknown_recovery_pipeline.py	aff29d54be332b1feceeb6296386b18a1551c1b1be07502c7c7fbcb909f23498	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/application/backtest_worker.py	b9716a3ba8274eff2c1cb5e3ad3cf807c562619632c96e53d341e425dacb9cd0	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/application/broker_inbox_admission.py	fdbc3a3f70b057274ec01a62a95afc854fe26abf28ba4efe047f850a821963d0	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/application/critical_alert_atomic_worker.py	ee3e719f9a276f494c0831936c731ba2e5953f648f21b33654f28340e5dfd35c	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/application/critical_alert_scheduler.py	747daac813bed38cd6ae9b33787df0c1b0683a73e9836a27dd709caeb8870f88	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/application/critical_alert_supervisor_failure_control.py	4c558c4a13d67eecab1a526a6dc7199f1faf906090778caeef5b0ce33744e01c	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/application/durable_supervised_strategy.py	d0fed2e2fc3d6d80ecb302e1eb1184f6f2679c005bc0996e55c62909e2db2e12	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/application/durable_trusted_time_monitor.py	61e9188a624b3ec7fae56c3723f8a7c6bbce8b7000a72803ac802b736f295164	retire-personal-v1-prerequisite-after-replacement	W1-runtime+W5-operations	G-TIME+G-PROCESS+G-BUILD	lexical-or-native-seed
packages/application/etrade_oauth_token_runtime.py	6e775bb220764a850c2a3024bbedfa50d6b3299e35e2566883adbc393658e0ad	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	lexical-or-native-seed
packages/application/fixture_segment_economics.py	11d1dc9542c60d719f98d433ed7d8c687a0cc8c590999dd33aa25a6a47cfa5f1	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/application/fixture_segment_worker.py	78d96ef8963e229886ca9ea1cc25077e1c8f504ccec92f87776aca8c5326c50e	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/application/local_operations.py	f19c723bbd891f193daa9ddf671848844e15b12c6777baaa7b928b425d4cdcdd	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/application/manifest_replay.py	ea0c1ca3a23a43b0458fb783220a0987a0090ea194ed5c266d73996e67ee8cbe	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/application/market_data_ingestion.py	6388c6702c7ed1d0620b98acc52852c0ecd52c4fcf7d554766c298f4a7c0bbe5	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/application/no_exposure_smoke_strategy.py	72944015175290bda281205a7546867a8fd711b5e95314bbd20daa03f1e48ade	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/application/operational_rearm.py	028ac551cae4de04f08348278fd36f83933055c42eac9b560cdbb4417ce1684f	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/application/paper_account_enrollment.py	c45bc421c7ab53025ff3b00c3a57844dcde60c586c2344ff7711f1e3149b7c81	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/application/paper_deployment.py	d1f89117b3e8b446ff696645e3565330f6cb73875e125df1dbe81ee197f67c9e	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	lexical-or-native-seed
packages/application/supervised_strategy.py	2ccaa6e25c431e39db09e1bdb5c0bcd99ddaf2305a3cd61b4e3fc3a1573abffd	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/application/trading_trace.py	090c260e5cb3b17df135d7b4ad3e98ea9605db530a7b83019e0af3dece8c177f	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/application/trusted_time_graceful_stop_v2_admission.py	7d632c6f48a4c963ef6d9f0a80ff47558001f25f2e9d8d10ae28c99351ebd382	retire-personal-v1-prerequisite-after-replacement	W1-runtime+W5-operations	G-TIME+G-PROCESS+G-BUILD	lexical-or-native-seed
packages/application/trusted_time_head_anchor.py	f8900e49c92b5c9dd759422811537847d1722f3f79a76f93797ae7c45d896f68	retire-personal-v1-prerequisite-after-replacement	W1-runtime+W5-operations	G-TIME+G-PROCESS+G-BUILD	lexical-or-native-seed
packages/application/trusted_time_head_anchor_clean_stop.py	d6dc7ae7c4d9a4dc4088712eed03f9066c536d05f8e5e6a4f9a44fe29a4d80b9	retire-personal-v1-prerequisite-after-replacement	W1-runtime+W5-operations	G-TIME+G-PROCESS+G-BUILD	lexical-or-native-seed
packages/application/trusted_time_head_anchor_clean_stop_supervisor_bridge.py	471459479b6817c24f6dcac7ac0f56d00191a45f88ce62b4c594ff606dbb9432	retire-personal-v1-prerequisite-after-replacement	W1-runtime+W5-operations	G-TIME+G-PROCESS+G-BUILD	lexical-or-native-seed
packages/application/trusted_time_head_anchor_worker.py	2574d27662ad3bc05b75f83d194ba3b5c63cc3fee38e3b1fade3e11126716dc9	retire-personal-v1-prerequisite-after-replacement	W1-runtime+W5-operations	G-TIME+G-PROCESS+G-BUILD	lexical-or-native-seed
packages/application/trusted_time_monitor.py	67c7eff805d457cd1770b47faf63ea6e7e8d037313b41cbd638f7a2a04eea3c9	retain-pure-time-contract-refactor-producer	W1-runtime	G-TIME	lexical-or-native-seed
packages/application/trusted_time_supervisor.py	512c5e047f578207dbbf983aec6f5fe43677d47f721515b06f82f82dc30cb2ae	retire-personal-v1-prerequisite-after-replacement	W1-runtime+W5-operations	G-TIME+G-PROCESS+G-BUILD	lexical-or-native-seed
packages/application/trusted_time_watchdog.py	ea354a18f2d3ebad03ec603fa44b7736fbe132eb310ad6a61e2347699ca5f6d8	retire-personal-v1-prerequisite-after-replacement	W1-runtime+W5-operations	G-TIME+G-PROCESS+G-BUILD	lexical-or-native-seed
packages/backtest/__init__.py	3ab7df87b11eceb08e62310719df5ec8c5e206fe928df72ab48ca1b2e2533732	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/backtest/golden_runner.py	2193e0c86d2c3036362e3137e531cb210bb2796e4c601f304cb37e053c9b3776	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/backtest/simulated_broker.py	642e497e48c1a2c2743537f7ca52e9718f159a7f1e919d543438d3b18996e134	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/backtest/simulation_horizon.py	d73262a83bdd46f39bb4c37c9307481cbb7f6269d0f33c8713e8e237913a38f0	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/datasets/__init__.py	1af30dcc04df5dd82e3052b7c30b06942a4f50e669f2d3722129fdbc92c8924f	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/datasets/feature_artifact.py	1c56e6651989b15ad950b06d0d00823637b9a17c92702f419f14d489e3c50052	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/datasets/reader.py	3fa8b41ed44b348af91e6c0eddc7cb73ec7ec688d3512e9813e04d798fec83d6	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/datasets/replay_tape.py	7f07c40be8c6c21df5a9e1f45d118302a6290be5a119669fd4ebb4d9fd2c1a9a	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/domain/__init__.py	3281dc484e4c88e7a94382ee6718b182561db1fda020c1b6c78162109d75810c	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
packages/domain/_trusted_time_post_enrollment_projection_bootstrap.py	97bddf39a5ea5614587793731aa93801532a7082f89cbbf8bb299c62560674c8	retire-personal-v1-prerequisite-after-replacement	W1-runtime+W5-operations	G-TIME+G-PROCESS+G-BUILD	lexical-or-native-seed
packages/domain/account_coordinator.py	8c5da5b73d0efc3aea31a253ab346041fcdfc05955c8652d7f95cded2c1ec6e6	retain-consumer-migrate-time-or-schema-binding-if-needed	W1-runtime+W4-account+W5-operations	G-FIN+G-TIME	reverse-static-import-closure
